L,R,C,A,O,S,M,Total,Highest,Lat,Long
371,41,171,1,19,56,4,663,L,32.66702934400007,34.95053524300005
618,1899,1041,5,543,344,272,4722,R,32.65461811600005,35.101013385000044
234,50,228,0,6,82,23,623,L,32.66702934400007,35.12251026300004
45,20,54,0,1,16,10,146,C,32.65461811600005,35.18700089500004
417,33,172,3,1,49,13,688,L,32.66702934400007,35.208497772000044
279,5,92,1,2,37,8,424,L,32.65461811600005,35.22999465000004
678,1009,774,8,537,242,71,3319,R,32.66702934400007,35.25149152700004
88,64,122,1,4,47,19,345,C,32.66702934400007,35.29448528200004
86,10,41,0,8,23,1,169,L,32.65461811600005,35.35897591500003
287,8,71,1,0,25,5,397,L,32.66702934400007,35.42346654700003
60,8,36,0,6,19,9,138,L,32.65461811600005,35.444963425000026
118,126,107,0,140,40,22,553,O,32.66702934400007,35.552447812000025
152,20,83,0,2,29,6,292,L,32.65461811600005,35.57394468900003
133,14,46,0,6,30,7,236,L,32.66702934400007,35.59544156700008
140,153,200,0,88,53,21,655,C,32.67944057200003,34.92903836500005
334,426,428,5,195,138,43,1569,C,32.69185180000005,34.95053524300005
28,173,21,30,5,24,9,290,R,32.69185180000005,34.993528998000045
336,36,310,98,124,15,210,1129,L,32.69185180000005,35.03652275300004
163,67,161,4,4,39,18,456,L,32.69185180000005,35.12251026300004
195,21,139,1,0,56,12,424,L,32.67944057200003,35.14400714000004
796,384,993,6,71,332,75,2657,C,32.69185180000005,35.165504018000036
0,0,0,0,0,0,0,0,L,32.67944057200003,35.18700089500004
148,60,146,0,0,32,31,417,L,32.69185180000005,35.208497772000044
847,2770,1093,11,1196,293,244,6454,R,32.67944057200003,35.22999465000004
226,420,308,0,155,67,23,1199,R,32.69185180000005,35.25149152700004
1550,123,365,16104,109,52,221,18524,A,32.69185180000005,35.29448528200004
339,895,389,2347,157,74,142,4343,A,32.67944057200003,35.31598216000003
263,7,37,2308,4,9,13,2641,A,32.69185180000005,35.380472792000035
412,11,44,526,13,4,160,1170,A,32.67944057200003,35.40196967000003
247,97,215,1,14,74,19,667,L,32.69185180000005,35.42346654700003
765,36,150,0,2,91,27,1071,L,32.67944057200003,35.57394468900003
303,17,110,0,2,62,16,510,L,32.69185180000005,35.59544156700008
114,17,38,5,0,32,7,213,L,32.70426302800007,34.97203212000005
2110,210,1439,1151,516,80,915,6421,L,32.70426302800007,35.05801963000005
47,71,94,1,6,16,10,245,C,32.70426302800007,35.101013385000044
1944,696,1497,31,77,593,147,4985,L,32.71667425600003,35.12251026300004
26,191,24,0,5,23,15,284,R,32.70426302800007,35.14400714000004
148,52,127,3,16,50,11,407,L,32.71667425600003,35.165504018000036
224,98,173,106,15,45,21,682,L,32.70426302800007,35.18700089500004
407,73,276,4,4,81,16,861,L,32.70426302800007,35.22999465000004
477,153,371,1421,17,76,36,2551,A,32.71667425600003,35.25149152700004
349,40,110,1485,8,23,24,2039,A,32.70426302800007,35.272988405000035
313,25,42,3013,18,7,49,3467,A,32.71667425600003,35.29448528200004
2019,6067,3239,3978,554,741,619,17217,R,32.70426302800007,35.31598216000003
320,1834,735,157,75,137,104,3362,R,32.71667425600003,35.33747903700004
97,29,87,1,4,40,16,274,L,32.71667425600003,35.46646030200003
129,238,291,1,451,85,52,1247,O,32.71667425600003,35.50945405700003
279,74,192,0,25,51,20,641,L,32.71667425600003,35.552447812000025
407,30,114,1,2,66,10,630,L,32.70426302800007,35.57394468900003
83,16,41,0,2,25,2,169,L,32.71667425600003,35.59544156700008
99,5,19,1,0,13,4,141,L,32.70426302800007,35.61693844400003
227,10,65,0,3,28,1,334,L,32.74149671200007,34.95053524300005
87,65,132,2,44,48,7,385,C,32.72908548400005,34.97203212000005
60,14,48,1,1,29,0,153,L,32.72908548400005,35.01502587500005
0,0,0,0,0,0,0,0,L,32.72908548400005,35.05801963000005
541,97,168,1,6,85,24,922,L,32.74149671200007,35.07951650800004
285,3,71,1,1,24,5,390,L,32.72908548400005,35.101013385000044
1156,299,702,275,47,278,95,2852,L,32.72908548400005,35.14400714000004
446,46,139,576,209,23,24,1463,A,32.74149671200007,35.165504018000036
137,37,122,1,2,31,16,346,L,32.72908548400005,35.18700089500004
451,180,241,627,7,12,17,1535,A,32.72908548400005,35.22999465000004
401,68,319,0,5,80,25,898,L,32.74149671200007,35.25149152700004
355,17,252,3142,9,8,41,3824,A,32.72908548400005,35.31598216000003
1059,475,328,6672,88,37,88,8747,A,32.74149671200007,35.33747903700004
509,52,98,2812,39,6,12,3528,A,32.72908548400005,35.35897591500003
76,3,40,0,4,18,7,148,L,32.72908548400005,35.40196967000003
4,157,30,0,13,15,4,223,R,32.74149671200007,35.42346654700003
315,19,113,45,11,38,7,548,L,32.72908548400005,35.444963425000026
18,182,19,0,31,7,11,268,R,32.74149671200007,35.50945405700003
69,56,82,0,11,31,10,259,C,32.74149671200007,35.552447812000025
81,57,84,0,2,27,12,263,C,32.72908548400005,35.57394468900003
37,19,16,0,1,17,0,90,L,32.72908548400005,35.61693844400003
66,17,46,1,0,39,7,176,L,32.72908548400005,35.659932199000025
22,8,16,1,2,6,4,59,L,32.76631916700006,34.95053524300005
1246,2559,1817,11,1433,497,320,7883,R,32.753907939000044,34.97203212000005
2300,1334,3704,17,68,963,245,8631,C,32.76631916700006,34.993528998000045
452,396,662,6,28,188,59,1791,C,32.753907939000044,35.01502587500005
1656,3529,2850,24,785,910,284,10038,R,32.76631916700006,35.03652275300004
152,460,227,0,2629,87,47,3602,O,32.753907939000044,35.101013385000044
108,5,7,495,1,0,4,620,A,32.76631916700006,35.12251026300004
413,118,522,0,6,124,29,1212,C,32.753907939000044,35.14400714000004
189,6,31,116,7,19,5,373,L,32.76631916700006,35.165504018000036
329,110,72,282,100,2,8,903,L,32.753907939000044,35.18700089500004
380,56,242,2,0,71,19,770,L,32.753907939000044,35.22999465000004
38,389,64,0,18,18,70,597,R,32.76631916700006,35.29448528200004
90,28,373,2953,18,15,36,3513,A,32.76631916700006,35.380472792000035
49,56,79,0,13,31,3,231,C,32.753907939000044,35.40196967000003
84,446,102,4,493,34,26,1189,O,32.76631916700006,35.50945405700003
57,171,82,1,40,31,6,388,R,32.753907939000044,35.53095093400003
45,9,45,1,0,30,6,136,L,32.753907939000044,35.659932199000025
0,0,0,0,0,0,0,0,L,32.76631916700006,35.72442283200007
664,485,1005,8,88,261,56,2567,C,32.778730395000025,34.97203212000005
5130,3854,6837,66,683,2321,509,19400,C,32.791141623000044,34.993528998000045
3773,4717,4934,50,908,1946,446,16774,C,32.778730395000025,35.01502587500005
32,150,73,0,66,26,9,356,R,32.791141623000044,35.07951650800004
457,25,218,1,2,67,23,793,L,32.791141623000044,35.12251026300004
179,104,384,1,14,97,9,788,C,32.791141623000044,35.165504018000036
363,81,306,611,248,9,22,1640,A,32.778730395000025,35.22999465000004
284,7,32,611,88,2,21,1045,A,32.791141623000044,35.25149152700004
136,125,49,360,29,5,22,726,A,32.778730395000025,35.31598216000003
42,34,3,431,24,1,4,539,A,32.791141623000044,35.33747903700004
9,195,9,0,8,5,33,259,R,32.791141623000044,35.380472792000035
225,416,301,0,113,97,79,1231,R,32.778730395000025,35.444963425000026
424,990,567,1,867,163,62,3074,R,32.791141623000044,35.50945405700003
317,1196,586,8,778,126,40,3051,R,32.778730395000025,35.53095093400003
189,32,64,0,0,20,7,312,L,32.791141623000044,35.63843532200008
178,141,184,1,13,151,28,696,C,32.791141623000044,35.681429077000075
97,49,81,0,1,76,3,307,L,32.778730395000025,35.70292595400008
851,2342,1565,95,543,521,259,6176,R,32.815964079000025,34.95053524300005
4044,2400,5211,846,359,1847,410,15117,C,32.80355285100006,34.97203212000005
2828,5098,3462,4700,2052,1142,502,19784,R,32.815964079000025,34.993528998000045
1310,4440,2413,872,1781,836,865,12517,R,32.80355285100006,35.01502587500005
2268,2047,3329,15,343,1254,263,9519,C,32.815964079000025,35.07951650800004
2002,4656,3428,13,2107,1201,418,13825,R,32.80355285100006,35.101013385000044
735,2491,1146,16,975,443,182,5988,R,32.815964079000025,35.12251026300004
524,428,857,2,82,299,56,2248,C,32.80355285100006,35.14400714000004
1276,1272,596,8104,39,46,84,11417,A,32.815964079000025,35.165504018000036
44,3,13,55,1,0,3,119,A,32.80355285100006,35.22999465000004
920,16,70,2539,612,7,79,4243,A,32.815964079000025,35.25149152700004
602,71,163,1504,32,8,14,2394,A,32.80355285100006,35.35897591500003
21,83,40,0,24,5,7,180,R,32.815964079000025,35.46646030200003
49,15,68,0,17,27,8,184,C,32.80355285100006,35.48795718000002
895,2989,1580,15,1964,437,165,8045,R,32.80355285100006,35.53095093400003
31,12,31,0,5,26,1,106,L,32.815964079000025,35.72442283200007
15,25,40,0,1,33,6,120,C,32.80355285100006,35.74591970900008
2,149,3,0,4,7,19,184,R,32.815964079000025,35.76741658700007
2735,4007,3798,1333,765,1345,413,14396,R,32.828375307000044,34.97203212000005
3414,3964,4702,46,906,1852,501,15385,C,32.828375307000044,35.05801963000005
4461,7348,7668,35,1901,2809,805,25027,C,32.84078653500006,35.07951650800004
1571,1214,2308,8,195,845,133,6274,C,32.828375307000044,35.101013385000044
165,2,57,1,0,37,7,269,L,32.84078653500006,35.12251026300004
560,32,56,2939,155,7,30,3779,A,32.828375307000044,35.18700089500004
862,130,531,7353,515,33,123,9547,A,32.84078653500006,35.208497772000044
5,379,3,0,17,7,20,431,R,32.828375307000044,35.22999465000004
322,55,168,1292,5,67,29,1938,A,32.84078653500006,35.25149152700004
113,8,44,0,2,35,4,206,L,32.828375307000044,35.272988405000035
39,3,12,1124,0,0,10,1188,A,32.84078653500006,35.33747903700004
53,12,29,0,0,16,2,112,L,32.828375307000044,35.35897591500003
40,9,36,1,0,24,3,113,L,32.84078653500006,35.380472792000035
172,7,79,2019,9,3,21,2310,A,32.828375307000044,35.40196967000003
99,18,45,0,5,24,2,193,L,32.84078653500006,35.42346654700003
84,9,93,223,6,4,8,427,A,32.828375307000044,35.48795718000002
40,221,97,5,168,21,23,575,R,32.84078653500006,35.50945405700003
1,264,1,0,12,5,21,304,R,32.828375307000044,35.788913464000075
4,261,4,0,9,6,16,300,R,32.84078653500006,35.81041034200007
841,2377,1648,13,508,475,212,6074,R,32.853197763000026,35.05801963000005
440,1494,1081,6,215,239,140,3615,R,32.865608991000045,35.07951650800004
1185,2207,2359,7,710,700,228,7396,C,32.853197763000026,35.101013385000044
46,8,53,3335,17,4,21,3484,A,32.865608991000045,35.208497772000044
141,13,82,1,1,25,6,269,L,32.853197763000026,35.22999465000004
236,19,130,0,12,39,7,443,L,32.865608991000045,35.25149152700004
170,20,112,0,1,50,7,360,L,32.853197763000026,35.272988405000035
560,21,270,6232,29,18,26,7156,A,32.865608991000045,35.29448528200004
304,33,123,2840,23,2,11,3336,A,32.853197763000026,35.31598216000003
310,42,92,4953,10,8,31,5446,A,32.865608991000045,35.33747903700004
403,10,107,2883,7,3,30,3443,A,32.853197763000026,35.35897591500003
2,98,2,0,8,4,4,118,R,32.865608991000045,35.42346654700003
55,31,39,0,10,17,7,159,L,32.865608991000045,35.50945405700003
148,23,100,0,5,29,6,311,L,32.853197763000026,35.53095093400003
76,21,123,0,1,53,10,284,C,32.853197763000026,35.659932199000025
0,0,0,0,0,0,0,0,L,32.853197763000026,35.74591970900008
0,345,4,0,22,9,25,405,R,32.853197763000026,35.788913464000075
133,4,27,0,1,13,2,180,L,32.890431447000026,35.165504018000036
157,12,79,5,1,28,9,291,L,32.878020219000064,35.22999465000004
346,81,279,1969,36,60,45,2816,A,32.890431447000026,35.25149152700004
325,39,177,4,2,63,13,623,L,32.878020219000064,35.272988405000035
439,337,569,3,54,213,30,1645,C,32.890431447000026,35.29448528200004
0,0,0,0,0,0,0,0,L,32.878020219000064,35.31598216000003
59,2,64,1,0,22,2,150,C,32.890431447000026,35.33747903700004
88,10,24,2,2,39,0,165,L,32.878020219000064,35.35897591500003
175,23,75,276,11,0,6,566,A,32.890431447000026,35.42346654700003
0,74,4,0,23,0,7,108,R,32.878020219000064,35.444963425000026
0,0,0,0,0,0,0,0,L,32.890431447000026,35.46646030200003
98,9,21,0,1,16,4,149,L,32.878020219000064,35.48795718000002
55,12,64,0,2,12,6,151,C,32.890431447000026,35.50945405700003
52,20,57,0,0,30,10,169,C,32.890431447000026,35.681429077000075
14,27,36,0,0,21,8,106,C,32.878020219000064,35.70292595400008
201,335,253,1204,210,90,39,2332,A,32.915253903000064,35.07951650800004
648,6,151,2,1,53,8,869,L,32.902842675000045,35.101013385000044
32,153,18,0,90,9,7,309,R,32.915253903000064,35.165504018000036
173,39,170,0,0,40,9,431,L,32.902842675000045,35.22999465000004
790,23,106,3379,267,14,73,4652,A,32.915253903000064,35.25149152700004
682,1510,1652,32,298,375,106,4655,C,32.902842675000045,35.272988405000035
2309,5066,4393,56,1015,1169,406,14414,R,32.915253903000064,35.29448528200004
31,7,5,53,10,0,6,112,A,32.902842675000045,35.31598216000003
203,69,102,186,147,71,11,789,L,32.915253903000064,35.33747903700004
206,33,55,390,4,4,11,703,A,32.902842675000045,35.35897591500003
6,0,13,56,1,0,4,80,A,32.915253903000064,35.380472792000035
1167,301,629,2075,287,23,64,4546,A,32.902842675000045,35.40196967000003
29,60,24,0,9,11,2,135,R,32.915253903000064,35.42346654700003
89,29,71,0,0,30,7,226,L,32.915253903000064,35.552447812000025
38,32,25,0,11,20,1,127,L,32.902842675000045,35.57394468900003
88,12,44,0,0,26,3,173,L,32.915253903000064,35.59544156700008
259,224,225,1602,113,76,32,2531,A,32.927665131000026,35.05801963000005
1124,3546,1760,1877,1618,492,198,10615,R,32.940076359000045,35.07951650800004
573,2163,1045,116,880,285,118,5180,R,32.927665131000026,35.101013385000044
280,34,195,4178,101,8,54,4850,A,32.927665131000026,35.14400714000004
233,26,199,2419,3,3,16,2899,A,32.940076359000045,35.165504018000036
121,126,136,1,5,44,7,440,C,32.927665131000026,35.18700089500004
0,0,0,0,0,0,0,0,L,32.927665131000026,35.22999465000004
108,10,30,9,4,12,6,179,L,32.940076359000045,35.25149152700004
949,490,953,4065,375,31,54,6917,A,32.927665131000026,35.272988405000035
29,10,36,0,13,13,2,103,C,32.940076359000045,35.29448528200004
328,45,82,2360,335,1,25,3176,A,32.927665131000026,35.31598216000003
397,191,150,300,209,6,11,1264,L,32.940076359000045,35.33747903700004
572,301,241,1735,102,16,25,2992,A,32.927665131000026,35.35897591500003
45,4,17,0,0,14,2,82,L,32.927665131000026,35.40196967000003
198,26,100,6,12,58,12,412,L,32.927665131000026,35.444963425000026
161,5,71,0,4,39,2,282,L,32.927665131000026,35.53095093400003
35,96,25,0,44,5,0,205,R,32.940076359000045,35.552447812000025
105,20,91,1,9,27,9,262,L,32.927665131000026,35.61693844400003
31,34,55,1,10,37,9,177,C,32.940076359000045,35.63843532200008
4,133,4,0,1,10,4,156,R,32.927665131000026,35.788913464000075
0,0,0,0,0,0,0,0,L,32.964898815000026,35.07951650800004
407,18,82,1,4,38,6,556,L,32.952487587000064,35.101013385000044
0,0,0,0,0,0,0,0,L,32.964898815000026,35.12251026300004
662,141,651,3819,406,45,57,5781,A,32.964898815000026,35.165504018000036
641,154,628,229,322,10,78,2062,L,32.952487587000064,35.18700089500004
1123,387,1298,496,1394,32,120,4850,O,32.964898815000026,35.208497772000044
88,51,33,0,7,11,3,193,L,32.964898815000026,35.25149152700004
1089,249,465,241,311,8,14,2377,L,32.964898815000026,35.29448528200004
85,8,32,0,0,12,10,147,L,32.952487587000064,35.31598216000003
785,345,351,927,110,31,8,2557,A,32.964898815000026,35.33747903700004
1259,525,1295,998,228,36,71,4412,C,32.964898815000026,35.380472792000035
128,93,54,22,0,4,2,303,L,32.952487587000064,35.40196967000003
25,41,17,0,12,14,2,111,R,32.952487587000064,35.444963425000026
30,45,21,1,35,5,3,140,R,32.964898815000026,35.46646030200003
259,1394,421,45,1765,141,155,4180,O,32.952487587000064,35.48795718000002
414,1488,898,8,664,148,479,4099,R,32.964898815000026,35.50945405700003
46,78,62,0,11,23,7,227,R,32.952487587000064,35.53095093400003
474,174,350,7,35,159,28,1227,L,32.964898815000026,35.552447812000025
807,18,105,293,14,39,19,1295,L,32.964898815000026,35.59544156700008
36,31,47,0,3,34,7,158,C,32.952487587000064,35.74591970900008
245,262,358,18,44,121,18,1066,C,32.989721271000064,35.07951650800004
443,16,194,1032,23,37,5,1750,A,32.977310043000045,35.101013385000044
106,29,61,0,10,22,1,229,L,32.989721271000064,35.12251026300004
219,39,40,0,2,9,3,312,L,32.977310043000045,35.14400714000004
14,133,53,1,44,19,4,268,R,32.989721271000064,35.165504018000036
80,2,4,10,2,27,4,129,L,32.989721271000064,35.208497772000044
210,12,272,16,168,0,5,683,C,32.977310043000045,35.22999465000004
450,245,241,81,70,3,51,1141,L,32.989721271000064,35.25149152700004
69,94,106,0,45,30,3,347,C,32.989721271000064,35.29448528200004
50,17,29,0,39,5,0,140,L,32.977310043000045,35.31598216000003
3,154,2,0,45,7,8,219,R,32.977310043000045,35.444963425000026
139,564,211,2,869,106,160,2051,O,32.977310043000045,35.48795718000002
52,82,39,0,96,27,8,304,O,32.989721271000064,35.50945405700003
198,678,120,2,321,33,18,1370,R,32.977310043000045,35.53095093400003
315,872,209,3,941,58,26,2424,O,32.989721271000064,35.552447812000025
147,7,38,1,5,15,3,216,L,32.977310043000045,35.57394468900003
357,1017,751,9,221,340,87,2782,R,32.989721271000064,35.681429077000075
1,242,0,0,6,1,10,260,R,32.989721271000064,35.81041034200007
108,91,152,3,19,46,10,429,C,33.014543727000046,35.07951650800004
3411,5671,4946,51,1642,1884,400,18005,R,33.00213249900003,35.101013385000044
280,208,402,5,43,144,16,1098,C,33.014543727000046,35.12251026300004
228,1,20,450,0,1,4,704,A,33.00213249900003,35.14400714000004
212,4,28,6,0,15,1,266,L,33.014543727000046,35.208497772000044
297,86,124,0,18,33,10,568,L,33.00213249900003,35.22999465000004
93,53,76,0,19,32,1,274,L,33.014543727000046,35.25149152700004
1266,577,1171,378,111,412,107,4022,L,33.00213249900003,35.272988405000035
713,2577,1154,26,644,230,171,5515,R,33.014543727000046,35.29448528200004
40,37,42,1,17,5,1,143,C,33.00213249900003,35.31598216000003
1675,268,369,119,59,6,19,2515,L,33.014543727000046,35.33747903700004
0,0,0,0,0,0,0,0,L,33.014543727000046,35.42346654700003
129,167,23,0,181,6,21,527,O,33.00213249900003,35.444963425000026
0,0,0,0,0,0,0,0,L,33.014543727000046,35.46646030200003
61,11,18,0,0,14,1,105,L,33.00213249900003,35.53095093400003
37,74,54,0,26,16,6,213,R,33.014543727000046,35.59544156700008
1130,1320,1245,12,494,624,124,4949,R,33.026954955000065,35.101013385000044
204,33,133,0,2,58,5,435,L,33.03936618300003,35.12251026300004
383,11,58,1,1,36,7,497,L,33.026954955000065,35.14400714000004
58,39,69,0,1,27,3,197,C,33.026954955000065,35.18700089500004
44,37,45,0,16,12,0,154,C,33.03936618300003,35.208497772000044
354,100,293,891,6,55,15,1714,A,33.03936618300003,35.25149152700004
306,660,605,1044,124,97,45,2881,A,33.026954955000065,35.272988405000035
42,9,18,1,0,11,5,86,L,33.03936618300003,35.29448528200004
51,34,32,0,31,6,0,154,L,33.03936618300003,35.33747903700004
189,9,44,0,0,13,1,256,L,33.026954955000065,35.40196967000003
242,18,178,477,9,9,18,951,A,33.026954955000065,35.444963425000026
36,93,38,0,29,11,4,211,R,33.03936618300003,35.46646030200003
26,109,23,2,101,3,10,274,R,33.026954955000065,35.48795718000002
248,29,138,2,10,43,54,524,L,33.026954955000065,35.57394468900003
142,9,37,0,1,23,5,217,L,33.026954955000065,35.61693844400003
41,17,59,1,1,22,12,153,C,33.026954955000065,35.70292595400008
0,0,0,0,0,0,0,0,L,33.051777411000046,35.101013385000044
110,67,186,0,4,60,11,438,C,33.064188639000065,35.12251026300004
168,3,56,0,2,26,3,258,L,33.064188639000065,35.165504018000036
65,29,44,0,74,9,2,223,O,33.051777411000046,35.18700089500004
302,20,67,0,2,37,4,432,L,33.064188639000065,35.208497772000044
89,17,92,0,32,4,4,238,C,33.051777411000046,35.22999465000004
25,23,29,0,14,3,0,94,C,33.064188639000065,35.25149152700004
144,10,16,0,16,2,2,190,L,33.064188639000065,35.29448528200004
185,7,177,520,38,11,8,946,A,33.051777411000046,35.31598216000003
38,13,7,0,2,13,3,76,L,33.051777411000046,35.35897591500003
67,45,24,0,38,1,2,177,L,33.051777411000046,35.40196967000003
225,12,31,0,1,16,5,290,L,33.064188639000065,35.42346654700003
274,202,75,18,149,12,6,736,L,33.051777411000046,35.48795718000002
59,72,93,0,17,39,6,286,C,33.051777411000046,35.57394468900003
320,118,283,0,11,129,24,885,L,33.051777411000046,35.61693844400003
1,76,0,0,5,0,4,86,R,33.051777411000046,35.83190721900007
267,29,75,1,3,31,1,407,L,33.07659986700003,35.101013385000044
594,958,498,6,292,163,64,2575,R,33.07659986700003,35.14400714000004
215,17,54,0,2,17,6,311,L,33.089011095000046,35.165504018000036
74,30,59,1,86,5,3,258,O,33.07659986700003,35.18700089500004
46,5,16,3,0,5,1,76,L,33.089011095000046,35.208497772000044
209,1,66,88,1,0,5,370,L,33.07659986700003,35.22999465000004
44,25,63,1,18,7,3,161,C,33.07659986700003,35.272988405000035
47,19,22,0,14,8,0,110,L,33.089011095000046,35.29448528200004
68,61,68,1,41,16,3,258,L,33.07659986700003,35.31598216000003
152,10,32,2,1,22,4,223,L,33.07659986700003,35.444963425000026
49,29,9,0,73,1,4,165,O,33.089011095000046,35.46646030200003
138,93,79,0,31,24,1,366,L,33.089011095000046,35.50945405700003
31,16,25,0,0,39,7,118,S,33.089011095000046,35.76741658700007
93,48,83,0,19,31,11,285,L,33.11383355100003,35.552447812000025
20,61,23,1,9,30,5,149,R,33.11383355100003,35.72442283200007
37,9,52,0,0,17,2,117,C,33.101422323000065,35.788913464000075
204,19,42,0,0,28,2,295,L,33.138656007000066,35.552447812000025
202,15,30,1,1,14,2,265,L,33.138656007000066,35.63843532200008
117,4,33,0,1,28,1,184,L,33.12624477900005,35.659932199000025
0,0,0,0,0,0,0,0,L,33.138656007000066,35.681429077000075
104,29,62,1,1,50,5,252,L,33.138656007000066,35.76741658700007
191,19,58,0,8,45,8,329,L,33.16347846300005,35.59544156700008
80,4,17,0,0,23,2,126,L,33.18830091900003,35.552447812000025
566,45,169,6,7,95,8,896,L,33.175889691000066,35.61693844400003
223,9,89,0,2,30,6,359,L,33.175889691000066,35.659932199000025
66,9,52,2,2,21,4,156,L,33.18830091900003,35.76741658700007
45,30,34,0,7,4,0,120,L,33.213123375000066,35.552447812000025
960,1915,866,8,751,340,152,4992,R,33.20071214700005,35.57394468900003
105,18,123,0,3,42,6,297,C,33.213123375000066,35.59544156700008
174,6,38,1,0,55,1,275,L,33.20071214700005,35.659932199000025
6,5,19,0,0,14,2,46,C,33.20071214700005,35.74591970900008
23,17,18,0,28,0,4,90,O,33.20071214700005,35.788913464000075
74,6,16,1,1,11,1,110,L,33.23794583100005,35.552447812000025
691,1575,698,8,561,230,105,3868,R,33.22553460300003,35.57394468900003
60,50,51,1,14,19,7,202,L,33.23794583100005,35.59544156700008
168,19,94,0,3,33,3,320,L,33.22553460300003,35.61693844400003
229,15,77,1,0,49,3,374,L,33.23794583100005,35.63843532200008
49,46,54,0,1,33,5,188,C,33.22553460300003,35.659932199000025
142,11,34,0,0,25,5,217,L,33.23794583100005,35.681429077000075
0,0,0,0,0,0,0,0,L,33.23794583100005,35.72442283200007
5,14,5,0,20,2,2,48,O,33.22553460300003,35.74591970900008
152,23,91,1,1,58,9,335,L,33.250357059000066,35.57394468900003
130,5,31,0,0,14,2,182,L,33.250357059000066,35.61693844400003
4,22,37,1,0,21,6,91,C,33.250357059000066,35.74591970900008
5,24,33,0,30,2,1,95,C,33.26276828700003,35.76741658700007
234,89,245,2,14,92,17,693,C,33.27517951500005,35.57394468900003
110,1,36,39,102,3,16,307,L,33.27517951500005,35.61693844400003
